Date,Query,Impressions,Clicks,Conversions,Spend,Revenue
2025-10-04,best rewards card,6349,1947,96,1893.16,6484.92
2025-04-18,credit card for startups,6585,1363,22,1966.12,6807.07
2025-11-27,best travel card,9277,1473,56,3111.98,221.17
2024-09-09,credit card for startups,1905,1432,16,3480.0,8696.43
2025-01-20,credit card for startups,5147,1526,186,4358.84,12337.68
2024-03-02,credit card for startups,5640,1012,179,2866.81,2629.36
2025-05-29,credit card for startups,2196,363,134,1123.38,13211.87
2025-03-05,student credit card,5437,337,2,4948.42,7441.7
2025-08-02,small business credit card,1559,507,62,3434.68,13525.36
2025-06-20,business credit card,7034,1452,123,1905.02,5171.73
2025-11-21,student credit card,9637,1536,42,4842.61,15538.0
2024-05-20,airport lounge access card,8522,1572,117,4794.44,11067.29
2024-10-26,credit card for startups,3882,354,117,443.72,10757.26
2025-11-05,premium credit card,3600,652,43,148.14,9865.54
2024-11-06,premium credit card,9174,798,52,270.06,16871.1
2025-04-15,best travel card,5705,386,123,3442.31,11174.24
2025-01-27,best travel card,6519,1328,186,3568.85,3360.07
2025-10-03,airport lounge access card,8724,1321,148,3633.94,12590.96
2025-03-20,student credit card,9500,1287,56,3169.68,10378.92
2024-06-20,premium credit card,7989,443,67,1463.18,1564.87
2025-07-29,travel rewards card,5338,510,59,877.29,11705.4
2024-01-31,travel rewards card,1917,1118,48,4642.9,1771.82
2024-02-16,business credit card,7670,530,35,4570.04,14551.67
2024-05-09,travel rewards card,5203,571,136,1250.31,13164.66
2024-12-17,best cashback credit card,717,522,76,881.29,9966.48
2025-09-13,credit card for startups,8609,525,32,1907.94,15025.93
2025-08-03,airport lounge access card,6385,1549,45,289.61,5758.7
2024-02-27,best travel card,556,506,85,852.59,9039.24
2024-04-15,best cashback credit card,600,611,123,1932.48,502.71
2024-11-25,small business credit card,8174,1024,195,1231.78,19768.21
2025-11-13,credit card for startups,2415,1195,102,3697.26,1313.84
2025-01-17,premium credit card,3974,676,27,4529.55,2268.21
2024-06-10,credit card for startups,6730,1560,119,4550.24,9998.73
2024-10-12,best travel card,5073,374,3,3041.18,7642.88
2024-03-11,best rewards card,4874,1577,57,3532.27,10740.5
2025-03-29,best rewards card,1103,1458,193,2495.46,16733.23
2025-07-20,best cashback credit card,6948,976,148,776.1,3340.69
2025-01-31,student credit card,4296,1990,199,3193.43,12862.73
2025-05-29,premium credit card,6815,1608,121,1782.27,557.1
2024-01-26,best travel card,1166,1990,169,78.68,15842.88
2024-11-08,best travel card,4816,373,1,2896.02,16349.46
2024-05-05,best travel card,9920,117,74,1031.93,7711.68
2025-02-11,travel rewards card,6708,1047,109,4438.2,3632.0
2025-07-18,best travel card,3334,1056,132,4673.03,16259.01
2024-07-16,best rewards card,6594,632,71,852.76,18202.34
2024-07-06,small business credit card,4598,330,10,195.59,1691.07
2025-11-28,airport lounge access card,5367,519,127,70.02,11680.17
2025-12-16,credit card for startups,6271,681,157,4569.57,18775.46
2025-04-28,airport lounge access card,8195,1074,15,802.49,12945.97
2025-03-25,best rewards card,3769,1827,19,2204.9,16442.34
2025-06-06,best rewards card,4815,313,186,332.95,4750.47
2024-12-19,small business credit card,9757,978,110,1898.06,2226.24
2025-10-19,business credit card,6169,1689,181,3937.85,7648.52
2025-08-19,best cashback credit card,2061,1448,46,2063.01,8023.18
2024-04-09,travel rewards card,975,1483,18,3889.12,15766.83
2025-09-07,student credit card,8834,1833,106,3459.75,8244.63
2025-07-11,best travel card,3616,1427,3,2610.68,4884.72
2025-07-09,best travel card,3965,1698,70,3701.66,17749.54
2024-10-04,small business credit card,4599,1627,22,4401.61,15696.56
2025-11-23,business credit card,9310,374,55,3975.41,13412.57
2025-11-29,best travel card,7333,747,118,3474.06,4300.83
2025-09-17,travel rewards card,9720,998,192,3524.02,4255.28
2025-05-05,best cashback credit card,6047,1030,41,847.44,9928.83
2024-09-11,travel rewards card,674,1462,110,4755.83,10712.23
2025-01-15,business credit card,1558,161,117,1068.04,5270.69
2025-06-25,best rewards card,7495,268,136,1777.31,2642.73
2024-09-20,travel rewards card,9791,1863,65,2614.03,7391.43
2025-09-01,airport lounge access card,9783,1624,131,674.59,8695.85
2024-11-24,travel rewards card,3272,716,157,2988.2,1240.33
2024-04-24,best rewards card,2570,1984,70,954.26,11379.87
2024-10-02,best travel card,3527,232,18,4620.67,239.81
2025-05-02,credit card for startups,7898,1299,186,4448.95,3193.22
2024-10-07,credit card for startups,7836,239,117,2744.91,3109.8
2024-10-01,credit card for startups,4306,448,1,2274.91,13813.58
2025-12-19,best travel card,2300,159,22,557.88,9820.66
2024-11-23,small business credit card,3064,919,95,4125.34,16753.52
2024-07-29,best cashback credit card,7005,1490,151,1927.88,5444.0
2025-12-27,best cashback credit card,3413,987,136,1269.3,4369.37
2025-07-05,best travel card,3027,1169,157,4976.73,16097.32
2024-01-26,travel rewards card,8973,644,172,3358.07,8995.24
2024-01-27,student credit card,8570,1903,115,415.62,5629.77
2025-12-02,best cashback credit card,4558,408,62,4016.41,8481.54
2024-03-23,airport lounge access card,1748,631,19,3764.49,8620.42
2025-11-12,airport lounge access card,5627,152,59,2035.94,11527.73
2025-02-16,premium credit card,9450,957,124,662.26,945.79
2024-06-15,airport lounge access card,8284,1103,80,2512.35,5109.39
2025-11-30,best cashback credit card,2441,63,147,3828.43,9444.5
2024-06-17,student credit card,1618,853,22,426.27,10937.4
2024-08-16,best rewards card,1938,947,83,859.04,3343.36
2025-08-31,credit card for startups,970,1436,68,3113.68,4033.72
2025-01-01,travel rewards card,5638,561,5,2819.75,14606.54
2025-06-11,best rewards card,9633,1742,5,4530.18,15754.03
2025-10-08,student credit card,5577,1060,153,4083.22,1687.82
2025-06-21,small business credit card,9463,1875,24,4598.21,19803.59
2025-06-07,credit card for startups,1228,308,129,2356.5,8775.85
2024-03-12,premium credit card,6599,701,114,3949.61,11797.87
2025-10-06,small business credit card,1384,567,28,291.15,11954.29
2024-04-15,best cashback credit card,8862,1687,47,1507.73,7051.23
2025-11-19,student credit card,2964,1353,85,3239.15,10986.85
2024-10-08,credit card for startups,6145,454,188,3830.24,11751.36
2024-05-12,premium credit card,2077,107,19,2873.94,15263.1
2025-06-17,travel rewards card,8738,1159,87,2429.64,13303.49
2024-09-25,travel rewards card,9572,67,142,1204.67,9044.21
2025-02-15,best travel card,5139,186,70,912.22,3988.35
2025-11-03,best cashback credit card,7139,728,114,4383.64,698.17
2025-09-10,airport lounge access card,8928,1318,8,753.95,13106.71
2024-01-18,student credit card,3073,675,37,2204.67,9658.56
2024-04-26,premium credit card,4726,1060,86,4447.98,19317.39
2024-05-23,premium credit card,218,1484,72,781.17,2146.67
2025-12-17,airport lounge access card,8099,332,125,681.35,1637.94
2025-07-04,airport lounge access card,2392,684,10,3477.92,3789.31
2025-10-27,small business credit card,2204,1283,67,1691.3,7661.31
2025-11-18,credit card for startups,1167,1733,141,2206.75,3668.46
2025-02-25,small business credit card,523,1990,39,3146.69,9384.15
2025-01-03,business credit card,3919,1403,64,1925.93,6926.22
2025-10-07,business credit card,7803,1999,30,4009.22,19989.96
2025-07-11,best cashback credit card,1380,855,132,4846.47,19340.72
2024-02-19,best travel card,3532,99,45,4668.65,7423.35
2025-11-08,student credit card,862,140,134,2749.99,15883.57
2024-04-15,premium credit card,1729,1962,16,1806.34,4984.62
2024-08-03,credit card for startups,5599,1843,22,2196.97,1343.38
2025-10-19,travel rewards card,8734,1558,21,1684.27,1001.66
2025-02-28,travel rewards card,3114,1062,193,2236.53,777.71
2024-03-12,best rewards card,1597,1810,158,114.22,14771.52
2025-03-21,airport lounge access card,8380,1577,24,323.31,6976.01
2024-07-04,best cashback credit card,9271,671,64,3868.12,16511.93
2024-03-10,best rewards card,8753,1119,141,1707.32,17501.91
2024-05-29,best rewards card,3652,67,26,3982.31,6249.0
2024-09-02,best travel card,7737,1090,98,2425.72,5925.04
2025-06-21,student credit card,8671,1003,20,4039.29,6296.98
2025-10-13,premium credit card,4596,1427,61,3334.74,9613.88
2024-04-08,credit card for startups,4746,1058,124,1044.96,515.71
2024-10-04,travel rewards card,3083,199,134,2266.23,414.69
2025-07-16,travel rewards card,3160,968,171,3536.45,14762.42
2025-10-24,travel rewards card,7934,85,177,1686.55,16202.53
2025-03-30,business credit card,6904,380,9,1006.85,4241.72
2024-04-13,student credit card,7610,908,128,2722.31,11958.77
2025-08-23,best cashback credit card,3050,860,101,1404.56,4476.95
2025-10-14,travel rewards card,4640,1770,165,2991.99,14737.43
2025-12-25,best travel card,7518,515,16,1395.09,8526.24
2024-08-20,travel rewards card,6163,1976,4,4537.57,16490.55
2025-01-28,best cashback credit card,7761,192,32,1752.31,18981.08
2025-05-15,business credit card,3521,163,84,4541.88,11197.95
2025-11-25,best travel card,2090,1302,93,1433.43,18033.22
2024-09-07,best rewards card,3956,912,128,3042.05,869.07
2025-06-04,best cashback credit card,1582,1963,17,694.58,9361.29
2024-03-19,best rewards card,2645,1311,41,3902.94,10169.21
2024-02-21,airport lounge access card,4320,1373,45,1041.08,8433.09
2024-08-13,small business credit card,742,1908,16,4326.9,6433.88
2024-02-20,travel rewards card,4018,1056,20,2289.61,14514.65
2024-07-04,best cashback credit card,1686,1465,42,517.97,11143.11
2024-02-03,small business credit card,2509,535,10,1849.52,1831.84
2024-05-10,credit card for startups,6604,615,52,3909.64,19024.11
2025-09-23,best travel card,154,1376,188,427.66,17772.84
2025-03-18,student credit card,941,888,176,3147.36,7198.67
2025-03-07,airport lounge access card,7028,1085,151,2560.97,5074.7
2025-12-04,credit card for startups,4687,348,33,1583.85,12643.75
2025-05-11,credit card for startups,9276,1968,127,3790.31,1057.49
2025-02-06,airport lounge access card,3006,1074,153,309.58,10020.67
2024-11-18,best rewards card,5188,1709,50,2513.33,13517.98
2024-07-28,best cashback credit card,5156,527,101,2558.97,8252.37
2025-09-06,premium credit card,6082,416,100,477.71,19451.37
2024-11-24,travel rewards card,2372,147,88,723.31,14433.53
2025-01-06,best travel card,6241,1132,198,2077.79,18694.52
2025-04-04,business credit card,8115,350,79,2705.79,18176.25
2024-05-12,best cashback credit card,8394,1769,183,313.32,2807.6
2025-10-12,travel rewards card,9261,1349,98,108.19,13438.86
2024-04-30,best cashback credit card,1171,551,68,1003.39,12014.41
2025-08-28,credit card for startups,836,234,78,2464.66,1285.65
2025-03-27,premium credit card,9657,1871,132,249.38,6494.16
2024-05-08,business credit card,6476,270,28,3679.52,10784.65
2024-03-31,best cashback credit card,7849,1280,29,802.04,11053.46
2025-08-26,travel rewards card,3730,1112,82,3874.43,16318.74
2025-07-28,business credit card,327,706,122,1063.43,11835.22
2024-01-29,business credit card,6765,820,176,1765.77,9436.83
2025-12-22,student credit card,5811,1725,105,2421.51,15088.8
2025-06-07,best travel card,6256,482,72,1768.99,11503.62
2024-11-28,credit card for startups,3670,86,110,166.92,17698.38
2024-10-23,student credit card,8736,271,113,4547.44,18128.22
2024-05-09,travel rewards card,8093,1774,141,1468.01,12166.88
2024-10-19,travel rewards card,1719,1035,43,723.38,11373.84
2024-06-21,best rewards card,2304,26,9,705.97,14085.35
2025-12-20,best cashback credit card,2803,353,40,4874.33,14565.15
2024-01-24,best cashback credit card,7842,1045,46,659.14,14597.94
2024-04-08,best rewards card,7674,949,58,1765.41,12489.99
2025-02-09,small business credit card,9473,703,184,384.73,15303.71
2024-12-21,airport lounge access card,897,855,140,3690.59,3053.49
2024-05-18,best cashback credit card,9126,1040,101,3003.92,16465.18
2025-05-17,airport lounge access card,3099,255,25,2691.17,6346.56
2024-06-22,best cashback credit card,2864,995,89,4286.41,17736.62
2024-01-29,best travel card,3784,1961,144,2888.02,2810.16
2025-05-10,small business credit card,8299,1190,179,4779.88,271.34
2025-10-16,premium credit card,6339,183,124,3132.76,510.32
2024-12-16,small business credit card,3974,1520,99,1803.98,4361.17
2025-07-07,travel rewards card,3429,1874,181,231.9,2452.74
2024-10-25,best rewards card,6169,855,180,3640.11,11167.47
2025-12-20,travel rewards card,5684,702,195,1899.54,9078.6
2024-07-10,premium credit card,8905,1018,124,3016.05,12199.84
2025-11-02,student credit card,8980,290,24,4387.92,4014.61
2024-03-04,travel rewards card,9189,1342,107,87.91,15126.01
2025-10-25,travel rewards card,8401,999,14,3810.08,12287.28
2024-08-02,travel rewards card,1260,246,22,2204.66,4579.65
2024-06-14,business credit card,3710,166,128,664.1,8098.71
2025-06-26,airport lounge access card,4844,1284,31,2933.17,14420.47
2024-08-19,small business credit card,7431,1032,85,2686.44,13671.34
2025-06-24,student credit card,2103,1254,58,4219.42,11334.3
2024-07-13,small business credit card,8135,347,69,2631.74,19584.55
2025-05-20,best travel card,1627,1256,147,4145.39,2810.09
2024-11-29,airport lounge access card,7418,1244,106,2745.22,9867.93
2024-10-30,student credit card,7334,346,181,2262.38,12555.89
2025-03-12,best travel card,5269,1167,85,1887.36,19881.71
2024-11-18,credit card for startups,4710,1877,2,909.8,10943.29
2025-05-16,business credit card,6821,1967,181,2940.95,8958.93
2025-01-27,travel rewards card,8797,780,195,2744.04,18461.38
2025-08-21,business credit card,4350,504,47,4879.91,10226.38
2024-05-28,small business credit card,6726,556,115,2091.42,18796.71
2025-02-08,student credit card,2955,1216,53,2136.54,15058.1
2024-10-09,best travel card,4064,1848,185,861.16,3524.22
2024-12-27,premium credit card,8035,170,25,3007.98,3515.82
2025-01-13,best travel card,1774,614,35,4246.87,6495.88
2024-07-16,business credit card,9482,396,157,1277.22,1539.79
2025-07-09,travel rewards card,2492,1230,87,94.94,10942.31
2024-12-21,premium credit card,6978,1860,110,3472.79,17222.9
2025-06-23,small business credit card,2021,1751,145,205.3,8120.49
2025-03-04,premium credit card,4533,1517,80,2075.92,13036.67
2024-01-17,airport lounge access card,1927,1535,177,3082.92,19633.35
2025-09-30,credit card for startups,816,997,184,1960.76,4035.94
2025-01-13,travel rewards card,730,1522,131,1339.86,7289.7
2025-11-10,business credit card,4960,1385,22,4006.37,694.8
2025-05-20,student credit card,8376,1563,142,1539.62,4791.5
2024-03-16,best rewards card,3868,243,131,941.23,15632.51
2024-08-18,premium credit card,9028,1927,38,1972.56,13200.49
2025-12-16,best cashback credit card,2807,1878,87,701.74,15719.4
2024-09-04,best rewards card,8518,1611,21,3467.47,8621.21
2024-10-28,small business credit card,3457,1789,179,3564.9,14765.54
2025-12-26,best cashback credit card,9599,1442,24,123.15,12071.23
2024-08-02,best cashback credit card,7960,1309,96,3489.59,6702.68
2024-06-06,best cashback credit card,4304,720,45,1529.99,8365.59
2024-03-09,best travel card,4330,468,197,3298.21,10918.34
2025-01-27,best rewards card,5133,1486,172,3547.1,19137.41
2024-03-25,small business credit card,4486,422,47,1425.02,18640.97
2024-09-23,business credit card,8257,1051,185,967.66,19732.25
2024-03-09,credit card for startups,7775,81,147,4140.48,524.95
2025-09-02,small business credit card,9944,1700,162,3708.96,14400.16
2024-12-12,business credit card,1967,387,131,4193.85,17914.18
2025-12-28,business credit card,7065,691,39,2206.81,14837.86
2025-11-03,best cashback credit card,7296,843,92,2309.03,8444.74
2025-02-26,travel rewards card,126,1388,75,1753.63,14550.88
2025-08-28,best rewards card,6256,1827,188,2520.36,8993.84
2024-06-22,business credit card,9224,160,138,3250.52,14341.07
2025-11-07,best rewards card,6688,1294,168,4082.0,15650.95
2024-04-24,airport lounge access card,5867,1113,2,956.69,16895.21
2024-08-07,best travel card,566,1139,45,2056.82,14614.88
2024-01-31,credit card for startups,7789,1556,155,2332.95,3368.37
2025-06-06,airport lounge access card,2800,1436,53,2465.57,18738.3
2024-12-08,business credit card,9790,729,137,2732.77,4425.12
2025-01-11,small business credit card,8909,1941,103,4018.65,7279.86
2024-05-09,best rewards card,3877,139,129,4436.94,8696.34
2025-09-08,airport lounge access card,2787,1204,161,837.83,14305.78
2025-06-22,best rewards card,5432,415,38,3577.78,14084.48
2024-01-02,best travel card,6906,1955,57,2421.59,19242.14
2024-04-10,small business credit card,5156,1066,161,2117.7,3932.54
2025-06-16,airport lounge access card,9796,545,176,611.05,9124.45
2024-02-27,best rewards card,279,206,3,367.47,4233.9
2025-01-23,small business credit card,8096,926,32,4890.16,13516.74
2025-11-22,best cashback credit card,5564,1079,149,3229.72,4418.01
2024-12-06,premium credit card,6820,283,68,2289.51,17384.28
2024-01-20,best cashback credit card,1021,1776,145,3820.73,19658.26
2024-09-11,credit card for startups,3192,142,170,501.11,6473.44
